,eval_L2,eval_Sen,eval_Mahalanobis,ground_truth,adv_prediction,model,attack,dataset,attack_success
4350,0.0582092766822147,0.240818319496804,0.0047286593389792,<=50K,>50K,LR,deepfool,adult,1.0
4351,0.4429568068127107,1.832561943368616,0.0359838060304178,<=50K,>50K,LR,deepfool,adult,1.0
4352,1.01851012462946,4.213690446041051,0.0827391512663583,<=50K,>50K,LR,deepfool,adult,1.0
4353,0.0530100482389824,0.219308476727362,0.0043062958273886,>50K,>50K,LR,deepfool,adult,0.0
4354,0.0991985975946462,0.4103956978990696,0.0080584441690534,<=50K,>50K,LR,deepfool,adult,1.0
4355,0.5294232642436267,2.1902833451574666,0.0430079493287813,>50K,>50K,LR,deepfool,adult,0.0
4356,0.0352098569143634,0.1456671378127788,0.0028602895623911,<=50K,>50K,LR,deepfool,adult,1.0
4357,0.3428593347359734,1.4184474976932393,0.0278523420360563,<=50K,>50K,LR,deepfool,adult,1.0
4358,0.7559123669653806,3.12729412718735,0.0614068983240802,<=50K,>50K,LR,deepfool,adult,1.0
4359,0.0220499713270377,0.0912231787181022,0.0017912393064883,<=50K,>50K,LR,deepfool,adult,1.0
4360,1.04095929022876,4.559814506932933,0.09000874453057,<=50K,>50K,LR,deepfool,adult,1.0
4361,0.9398083858056648,3.888092601827838,0.0763457799367625,<=50K,>50K,LR,deepfool,adult,1.0
4362,1.1429460426250302,5.326847059178773,0.1093375062575057,<=50K,>50K,LR,deepfool,adult,1.0
4363,0.1107658439590002,0.4582507013207204,0.0089981161573761,>50K,>50K,LR,deepfool,adult,0.0
4364,1.0476712653545868,4.48121120622755,0.0880248309813627,<=50K,>50K,LR,deepfool,adult,1.0
4365,1.3397111796849173,6.543771028704752,0.1465831600225141,<=50K,>50K,LR,deepfool,adult,1.0
4366,0.0345318689647554,0.1428621652122931,0.0028052109895155,<=50K,>50K,LR,deepfool,adult,1.0
4367,3.3667853416451683,8.68256675028241,1.175045007762224,<=50K,>50K,LR,deepfool,adult,1.0
4368,0.032743146004084,0.1354620190921682,0.0026599028948381,<=50K,>50K,LR,deepfool,adult,1.0
4369,0.0636391295655943,0.1516971627217414,0.0093726890838421,>50K,>50K,LR,deepfool,adult,0.0
4370,0.1321168129726148,0.5465820362874759,0.0107325713526193,<=50K,>50K,LR,deepfool,adult,1.0
4371,0.0594336910450914,0.2458838448224983,0.0048281246535576,>50K,>50K,LR,deepfool,adult,0.0
4372,1.033940004160774,4.306862656109753,0.0845281949359533,<=50K,>50K,LR,deepfool,adult,1.0
4373,0.2689076760729893,1.112501184353751,0.0218448421119951,<=50K,>50K,LR,deepfool,adult,1.0
4374,0.0077084963878521,0.0318909299468541,0.0006262043858948,<=50K,>50K,LR,deepfool,adult,1.0
4375,0.354088092909919,1.4649021166378835,0.0287645141929744,<=50K,>50K,LR,deepfool,adult,1.0
4376,1.0622350738899746,4.641952376250487,0.0915672494793302,<=50K,>50K,LR,deepfool,adult,1.0
4377,0.5080009560510235,2.101656830192393,0.0412676968206465,<=50K,>50K,LR,deepfool,adult,1.0
4378,3.059812599575849,8.680692593631536,0.9723205715231004,<=50K,>50K,LR,deepfool,adult,1.0
4379,0.2452516812517191,1.0146336498406747,0.0199231353096416,<=50K,>50K,LR,deepfool,adult,1.0
4380,0.0798962769572192,0.3305398293144669,0.0064904115184039,<=50K,>50K,LR,deepfool,adult,1.0
4381,0.0177827965731509,0.0623889468081645,0.00240327909582,>50K,>50K,LR,deepfool,adult,0.0
4382,0.1195548211935127,0.494611597486949,0.0097120897872212,<=50K,>50K,LR,deepfool,adult,1.0
4383,1.6727873900057748,8.148653497175012,0.2016845359370332,<=50K,>50K,LR,deepfool,adult,1.0
4384,0.4602910635979962,1.9042757650359696,0.0373919656691154,<=50K,>50K,LR,deepfool,adult,1.0
4385,1.0565743539819572,4.581782990275163,0.0902077580755574,<=50K,>50K,LR,deepfool,adult,1.0
4386,1.6554881376534842,8.10429280454189,0.1992238945506433,<=50K,>50K,LR,deepfool,adult,1.0
4387,3.6474132601355183,8.61986098951321,1.2202301904471002,<=50K,>50K,LR,deepfool,adult,1.0
4388,0.0117479401324853,0.0280036931199626,0.0017302280803057,>50K,>50K,LR,deepfool,adult,0.0
4389,1.0450903888102523,4.450454396632304,0.087380659010419,<=50K,>50K,LR,deepfool,adult,1.0
4390,0.105315363190778,0.4357014149962177,0.0085553415021495,<=50K,>50K,LR,deepfool,adult,1.0
4391,1.0633129892048263,4.653121550686026,0.0918238333810114,<=50K,>50K,LR,deepfool,adult,1.0
4392,2.1361596862559518,7.872961706463322,0.2646229001190929,<=50K,>50K,LR,deepfool,adult,1.0
4393,0.0325570054124452,0.1235243922567067,0.0026370448780357,<=50K,<=50K,LR,deepfool,adult,0.0
4394,1.04641210271056,4.46630534237783,0.0877112347470221,<=50K,>50K,LR,deepfool,adult,1.0
4395,0.409654571012671,1.6947868340573289,0.0332784815820423,<=50K,>50K,LR,deepfool,adult,1.0
4396,0.418027010541634,1.729424589424138,0.0339586223110392,>50K,>50K,LR,deepfool,adult,0.0
4397,0.093687311358208,0.3878735677368754,0.0101952289852045,>50K,<=50K,LR,deepfool,adult,1.0
4398,0.0949755362116812,0.2263940355316937,0.0139878746671181,>50K,<=50K,LR,deepfool,adult,1.0
4399,0.8070843605708352,3.33899832466027,0.065563876942801,<=50K,>50K,LR,deepfool,adult,1.0
4400,0.7246025329175901,2.9977618108472304,0.0588634284819091,<=50K,>50K,LR,deepfool,adult,1.0
4401,1.6864562469316864,8.248935070191344,0.2041762749560551,<=50K,>50K,LR,deepfool,adult,1.0
4402,1.0684058863766566,4.704761842987411,0.0930268062110053,<=50K,>50K,LR,deepfool,adult,1.0
4403,0.0055521020089551,0.0229696724208762,0.0004510274145825,<=50K,>50K,LR,deepfool,adult,1.0
4404,3.9780347555610263,9.348712521371793,1.3845702309106862,<=50K,>50K,LR,deepfool,adult,1.0
4405,0.0119838952531796,0.0495786280953569,0.0009735147197722,>50K,>50K,LR,deepfool,adult,0.0
4406,0.0137945871956481,0.0328822861679904,0.0020316505296023,>50K,>50K,LR,deepfool,adult,0.0
4407,0.0951323247229683,0.3935730570913758,0.0077281178501961,<=50K,>50K,LR,deepfool,adult,1.0
4408,0.0878617975676688,0.3634941125488769,0.0071374948035981,<=50K,>50K,LR,deepfool,adult,1.0
4409,0.4031794440313581,1.6679984780036017,0.032752471527719,<=50K,>50K,LR,deepfool,adult,1.0
4410,0.1015511563054014,0.420128493518715,0.0082495552594967,<=50K,>50K,LR,deepfool,adult,1.0
4411,1.113829325695724,5.106026105777525,0.1032063991594106,<=50K,>50K,LR,deepfool,adult,1.0
4412,2.6415962232665624,8.400286843592314,1.1057018811752997,<=50K,>50K,LR,deepfool,adult,1.0
4413,0.0383377243170977,0.1586075057298898,0.003114384673871,>50K,>50K,LR,deepfool,adult,0.0
4414,1.34710079947165,6.588360946929316,0.1479153960212746,<=50K,>50K,LR,deepfool,adult,1.0
4415,0.1645328042835009,0.6806905722397345,0.0133658981778885,<=50K,>50K,LR,deepfool,adult,1.0
4416,1.1218890794085838,5.169302562338271,0.1049294122653596,<=50K,>50K,LR,deepfool,adult,1.0
4417,0.5811336234102015,2.404214892203605,0.0472086647994932,<=50K,>50K,LR,deepfool,adult,1.0
4418,0.0578258800405897,0.1378400691096142,0.0085165215501922,>50K,>50K,LR,deepfool,adult,0.0
4419,0.0906190087629245,0.2160093537835201,0.01334625425412,>50K,>50K,LR,deepfool,adult,0.0
4420,0.3152261598915511,1.3041259503639266,0.0256075472119831,<=50K,>50K,LR,deepfool,adult,1.0
4421,1.110727666358573,5.081171858094856,0.1025375488528678,<=50K,>50K,LR,deepfool,adult,1.0
4422,0.0786766895194056,0.325494249157549,0.0063913374515213,<=50K,>50K,LR,deepfool,adult,1.0
4423,0.0853907260184013,0.3532709716753863,0.0069367549134197,<=50K,>50K,LR,deepfool,adult,1.0
4424,0.0437950574060597,0.1661626178741013,0.0035473018482254,>50K,<=50K,LR,deepfool,adult,1.0
4425,0.3824862439979506,1.582388437625624,0.031071451052226,<=50K,>50K,LR,deepfool,adult,1.0
4426,0.1321502421611839,0.5467203703771665,0.0107352881131396,<=50K,>50K,LR,deepfool,adult,1.0
4427,0.0011769603300687,0.0028055403111725,0.0001733438935715,<=50K,>50K,LR,deepfool,adult,1.0
4428,0.0005448181922516,0.0012986925362531,8.024141517546583e-05,<=50K,>50K,LR,deepfool,adult,1.0
4429,1.0481495284257218,4.486824697189835,0.0881436107880903,<=50K,>50K,LR,deepfool,adult,1.0
4430,3.966698107689949,9.247476876849426,1.4163371518520609,<=50K,>50K,LR,deepfool,adult,1.0
4431,0.0251553023866719,0.0599629114253998,0.0037048382696128,>50K,>50K,LR,deepfool,adult,0.0
4432,0.0050788452347336,0.0192696030736887,0.0004113754827234,>50K,<=50K,LR,deepfool,adult,1.0
4433,0.0608579150203196,0.1450675510840994,0.0089630737796518,>50K,>50K,LR,deepfool,adult,0.0
4434,0.0406255973335275,0.1680725981673556,0.0033002380729942,<=50K,>50K,LR,deepfool,adult,1.0
4435,0.087118333703157,0.3604182678296351,0.0070770982512887,<=50K,>50K,LR,deepfool,adult,1.0
4436,1.3150465733839816,6.38894580324222,0.1420774886543259,<=50K,>50K,LR,deepfool,adult,1.0
4437,0.1574348439760858,0.3752788640088271,0.023186806115554,>50K,<=50K,LR,deepfool,adult,1.0
4438,0.2907712678557518,1.2029533769616414,0.0236209431137438,<=50K,>50K,LR,deepfool,adult,1.0
4439,0.8442730335413726,3.492852079340274,0.0685849181329762,>50K,>50K,LR,deepfool,adult,0.0
4440,1.3561742070762606,6.599044523800967,0.1492675001186661,<=50K,>50K,LR,deepfool,adult,1.0
4441,3.0916797785753216,8.98631879255196,1.334518697353024,<=50K,>50K,LR,deepfool,adult,1.0
4442,0.8099776846288772,3.350968386650571,0.0657989196803825,<=50K,>50K,LR,deepfool,adult,1.0
4443,0.4661923000316632,1.928689743311072,0.0378713514991544,<=50K,>50K,LR,deepfool,adult,1.0
4444,0.2021268907436906,0.4818117043788328,0.0297689956550742,<=50K,<=50K,LR,deepfool,adult,0.0
4445,0.0988510537169804,0.4089579129156096,0.0080302129677708,<=50K,>50K,LR,deepfool,adult,1.0
4446,0.0463643858651188,0.1784293504165616,0.0038420552651223,<=50K,>50K,LR,deepfool,adult,1.0
4447,0.1321471738901403,0.546707700589163,0.0107350391296465,<=50K,>50K,LR,deepfool,adult,1.0
4448,0.0389353863745919,0.1610799504058561,0.0031629306009477,>50K,>50K,LR,deepfool,adult,0.0
4449,0.1942383554331827,0.8020363387987379,0.0222409523740126,>50K,<=50K,LR,deepfool,adult,1.0
4450,1.280286896081618,6.189881496738658,0.1357782369215729,<=50K,>50K,LR,deepfool,adult,1.0
4451,1.856127119231849,4.984739918122536,0.2021359719152244,>50K,<=50K,LR,deepfool,adult,1.0
4452,0.2781288253951347,1.1506500893799745,0.0225939266299205,<=50K,>50K,LR,deepfool,adult,1.0
4453,0.0064921602353233,0.0268587745439736,0.0005273933978166,<=50K,>50K,LR,deepfool,adult,1.0
4454,0.0243313818095753,0.1006616099407634,0.0019765692914797,>50K,>50K,LR,deepfool,adult,0.0
4455,0.0048939779602629,0.0116658213847858,0.0007207794354575,<=50K,>50K,LR,deepfool,adult,1.0
4456,0.0311233105733249,0.1287606201086831,0.002528316754838,<=50K,>50K,LR,deepfool,adult,1.0
4457,0.0384756492326357,0.0917147582663864,0.0056666466088504,<=50K,>50K,LR,deepfool,adult,1.0
4458,0.0971284900292098,0.4018314658056948,0.0078902787758083,<=50K,>50K,LR,deepfool,adult,1.0
4459,0.5739434502023417,2.374468327607335,0.0466245666962981,<=50K,>50K,LR,deepfool,adult,1.0
4460,1.4730700781399284,7.256398534545386,0.1696337658705574,<=50K,>50K,LR,deepfool,adult,1.0
4461,0.15350940099283,0.6350855264119384,0.0124704063274984,<=50K,>50K,LR,deepfool,adult,1.0
4462,1.1309680071442236,5.238511089255631,0.1068458128192297,<=50K,>50K,LR,deepfool,adult,1.0
4463,0.2610429395759621,1.079963923806805,0.0212059479618503,>50K,>50K,LR,deepfool,adult,0.0
4464,0.5880352162410423,2.4327675416443104,0.047769317976609,<=50K,>50K,LR,deepfool,adult,1.0
4465,0.0120844240856627,0.0499944943770138,0.0009816792503151,<=50K,>50K,LR,deepfool,adult,1.0
4466,0.0300123338314639,0.1138696740132333,0.0024309334959878,<=50K,<=50K,LR,deepfool,adult,0.0
4467,0.5106991325818118,2.1128195435007067,0.0414868861674768,<=50K,>50K,LR,deepfool,adult,1.0
4468,0.0053401274633429,0.0187351989440039,0.0007217014788133,>50K,>50K,LR,deepfool,adult,0.0
4469,0.0284944915591169,0.1178848475866399,0.0023147623003076,<=50K,>50K,LR,deepfool,adult,1.0
4470,0.5212693193284637,2.156549567536848,0.0423455608640843,<=50K,>50K,LR,deepfool,adult,1.0
4471,0.0238004463758925,0.0984650854389752,0.0019334397100981,<=50K,>50K,LR,deepfool,adult,1.0
4472,0.0467539426012298,0.1934262853204904,0.0037980785295245,<=50K,>50K,LR,deepfool,adult,1.0
4473,1.3833471264255628,6.797295004200048,0.1543475852608978,<=50K,>50K,LR,deepfool,adult,1.0
4474,1.2053573879328772,5.746104089218161,0.1217664022039111,<=50K,>50K,LR,deepfool,adult,1.0
4475,0.048925674426842,0.2024109776207775,0.0039744999881074,<=50K,>50K,LR,deepfool,adult,1.0
4476,0.0993840832907848,0.3486776076263286,0.0134314233761652,<=50K,<=50K,LR,deepfool,adult,0.0
4477,0.0163017983438764,0.0674423768494471,0.0013242839128384,>50K,>50K,LR,deepfool,adult,0.0
4478,0.0380216873131597,0.0906325938261741,0.0055997730439755,<=50K,>50K,LR,deepfool,adult,1.0
4479,1.5208626647579797,7.482517881278563,0.1775148919355462,<=50K,>50K,LR,deepfool,adult,1.0
4480,1.063385064778055,4.653865287692687,0.0918409636103225,<=50K,>50K,LR,deepfool,adult,1.0
4481,0.1166440049286579,0.2780453706399138,0.0171791823515708,>50K,<=50K,LR,deepfool,adult,1.0
4482,1.33959260431546,6.512277749586223,0.1463690506783773,<=50K,>50K,LR,deepfool,adult,1.0
4483,1.4724082371585114,7.260549205859853,0.16957608996615,<=50K,>50K,LR,deepfool,adult,1.0
4484,1.126906722299558,5.070248601611939,0.0978232732032258,<=50K,>50K,LR,deepfool,adult,1.0
4485,1.552762745892903,7.644795652586934,0.18283241957345,<=50K,>50K,LR,deepfool,adult,1.0
4486,0.2988454393081858,1.236357067006313,0.0242768488731234,<=50K,>50K,LR,deepfool,adult,1.0
4487,0.0712031189679964,0.1697275196054336,0.0104867058862302,>50K,>50K,LR,deepfool,adult,0.0
4488,1.038718719350499,4.370775787110777,0.0857655027449304,<=50K,>50K,LR,deepfool,adult,1.0
4489,0.3537074803682135,1.3733193458316315,0.0468627315237791,>50K,<=50K,LR,deepfool,adult,1.0
4490,1.0837831282472437,4.85099715120917,0.0965745088984926,<=50K,>50K,LR,deepfool,adult,1.0
4491,0.0855130857249218,0.3537771609306228,0.0069466944113122,<=50K,>50K,LR,deepfool,adult,1.0
4492,0.0843063652719757,0.3487848257614246,0.0068486659355819,>50K,>50K,LR,deepfool,adult,0.0
4493,0.3049628261166436,1.2616654168696884,0.0247737991244096,<=50K,>50K,LR,deepfool,adult,1.0
4494,0.3601511771992127,1.4899857658980584,0.0292570508963533,<=50K,>50K,LR,deepfool,adult,1.0
4495,2.240506711787299,8.473456210542036,0.993151567820823,<=50K,>50K,LR,deepfool,adult,1.0
4496,0.4767029951929185,1.9721736889540231,0.0387251927707943,<=50K,>50K,LR,deepfool,adult,1.0
4497,0.0101305171946825,0.038436117854253,0.0008205482190669,>50K,<=50K,LR,deepfool,adult,1.0
4498,0.4810216467179495,1.9900404549995308,0.0390760216112617,<=50K,>50K,LR,deepfool,adult,1.0
4499,0.029058475014108,0.1202181691119098,0.0023605793674271,<=50K,>50K,LR,deepfool,adult,1.0
4500,0.0625931857808215,0.2589549846167052,0.0050847855507067,<=50K,>50K,LR,deepfool,adult,1.0
4501,1.1636361567849138,5.472632108034738,0.1135531467138186,<=50K,>50K,LR,deepfool,adult,1.0
4502,1.2651631423723302,6.104099160354717,0.1330135452846386,<=50K,>50K,LR,deepfool,adult,1.0
4503,0.041018699595199,0.097776674760949,0.0060411908012322,<=50K,>50K,LR,deepfool,adult,1.0
4504,0.1692927587240588,0.700383019373441,0.013752575357984,>50K,>50K,LR,deepfool,adult,0.0
4505,0.4854075192234665,2.008185329975102,0.0394323105911399,>50K,>50K,LR,deepfool,adult,0.0
4506,1.055050389290346,4.565117343679594,0.0898381479289951,<=50K,>50K,LR,deepfool,adult,1.0
4507,0.3433585058693572,1.420512569819797,0.0278928896657898,<=50K,>50K,LR,deepfool,adult,1.0
4508,1.0341005168090014,4.30907627050836,0.0845701533028919,<=50K,>50K,LR,deepfool,adult,1.0
4509,0.0677518017536434,0.1615006217833547,0.0099784111370536,>50K,>50K,LR,deepfool,adult,0.0
4510,0.2005923464568958,0.8298730287382603,0.0162952150668597,<=50K,>50K,LR,deepfool,adult,1.0
4511,0.0561303478346954,0.2322175030073485,0.0045597738777434,<=50K,>50K,LR,deepfool,adult,1.0
4512,0.0051529303192929,0.0213182056620356,0.0004186004097621,>50K,>50K,LR,deepfool,adult,0.0
4513,1.031946652802895,4.278945593561987,0.0840046709430579,<=50K,>50K,LR,deepfool,adult,1.0
4514,1.6222656850215091,7.890143143343667,0.1934310576672835,<=50K,>50K,LR,deepfool,adult,1.0
4515,0.0293195310415964,0.1212980891554793,0.0023817836679834,<=50K,>50K,LR,deepfool,adult,1.0
4516,1.5001336286569442,7.394352747548132,0.1741850599805304,<=50K,>50K,LR,deepfool,adult,1.0
4517,0.8766451044600201,3.626779063137222,0.0712146808097382,<=50K,>50K,LR,deepfool,adult,1.0
4518,0.6487770050956959,2.684063180772787,0.0527037057213144,<=50K,>50K,LR,deepfool,adult,1.0
4519,1.0314328117973446,4.330239021004231,0.0849692514463203,<=50K,>50K,LR,deepfool,adult,1.0
4520,0.0143279262049823,0.0592761752233683,0.0011639342976321,>50K,>50K,LR,deepfool,adult,0.0
4521,0.181680366693425,0.7516319999092317,0.0147588897645433,<=50K,>50K,LR,deepfool,adult,1.0
4522,0.3858170541077821,1.596168371976892,0.0313420305781351,<=50K,>50K,LR,deepfool,adult,1.0
4523,2.291087032316166,8.771799472188057,0.997711954520399,<=50K,>50K,LR,deepfool,adult,1.0
4524,0.1532918841773776,0.5378069318329104,0.0207168806652153,>50K,<=50K,LR,deepfool,adult,1.0
4525,0.2864560563362657,1.1851008191081525,0.0232703937969638,<=50K,>50K,LR,deepfool,adult,1.0
4526,1.0310803133924933,4.266554165055418,0.083775667700343,<=50K,>50K,LR,deepfool,adult,1.0
4527,1.3350715764758754,6.515378844492555,0.1457427264161459,<=50K,>50K,LR,deepfool,adult,1.0
4528,0.0142623929499065,0.0590051413802416,0.001158612979801,<=50K,>50K,LR,deepfool,adult,1.0
4529,0.3716195370062713,1.5374316295448731,0.0301886882271994,<=50K,>50K,LR,deepfool,adult,1.0
4530,0.1014970761872834,0.2419395328481037,0.0149483712538654,>50K,<=50K,LR,deepfool,adult,1.0
4531,0.8588737016194069,3.553256710284391,0.0697710120123382,<=50K,>50K,LR,deepfool,adult,1.0
4532,1.0585795643621507,4.603399798930702,0.0906917057716088,<=50K,>50K,LR,deepfool,adult,1.0
4533,0.7681990505650079,3.178125494883698,0.0624050118577447,<=50K,>50K,LR,deepfool,adult,1.0
4534,0.1295761588261405,0.5360710595110901,0.0105261798114535,>50K,>50K,LR,deepfool,adult,0.0
4535,0.0550551398371991,0.227769322895057,0.0044724318458475,<=50K,>50K,LR,deepfool,adult,1.0
4536,0.1020649316296596,0.4222540355434993,0.0082912925688848,<=50K,>50K,LR,deepfool,adult,1.0
4537,0.9866752299819344,4.081986030844811,0.08015303058396,<=50K,>50K,LR,deepfool,adult,1.0
4538,3.0257701201941387,8.534069685222361,1.4186604921497077,<=50K,>50K,LR,deepfool,adult,1.0
4539,0.106393181819332,0.4401605091612826,0.0086429002613624,<=50K,>50K,LR,deepfool,adult,1.0
4540,0.0043747870149308,0.0104282205401315,0.0006443134499814,<=50K,>50K,LR,deepfool,adult,1.0
4541,0.0013034308341357,0.0053924067125256,0.0001058847059249,>50K,>50K,LR,deepfool,adult,0.0
4542,0.0305675238548763,0.1264613113541694,0.0024831681351994,<=50K,>50K,LR,deepfool,adult,1.0
4543,0.0479575595514934,0.1984057278900177,0.0038958526771709,<=50K,>50K,LR,deepfool,adult,1.0
4544,3.973425363738383,9.308218263562846,1.3986466498795536,<=50K,>50K,LR,deepfool,adult,1.0
4545,2.7070147389292933,8.859234899858029,1.1425342786039554,<=50K,>50K,LR,deepfool,adult,1.0
4546,0.1439854397388589,0.5956838714798093,0.0116967248666109,<=50K,>50K,LR,deepfool,adult,1.0
4547,0.0281308943482595,0.0670558445185302,0.0041430761749187,>50K,>50K,LR,deepfool,adult,0.0
4548,0.009447658556247,0.0225204475259777,0.0013914330811618,<=50K,>50K,LR,deepfool,adult,1.0
4549,0.1206873332386473,0.4234174939285289,0.0163104917639106,>50K,<=50K,LR,deepfool,adult,1.0
4550,0.2392167388135921,0.9896664142448536,0.0194328840426093,<=50K,>50K,LR,deepfool,adult,1.0
4551,0.1752334985962229,0.7235654948673729,0.0181908855640899,>50K,<=50K,LR,deepfool,adult,1.0
4552,0.3629993727410811,1.5017690289957648,0.0294884240226557,>50K,>50K,LR,deepfool,adult,0.0
4553,0.0662004200014343,0.2738785381897774,0.0053778214410393,<=50K,>50K,LR,deepfool,adult,1.0
4554,0.0210389322576963,0.0870403599464877,0.001709105773091,<=50K,>50K,LR,deepfool,adult,1.0
4555,0.2541305083853645,1.0513663314578667,0.0206444105320184,<=50K,>50K,LR,deepfool,adult,1.0
4556,0.0479852432385509,0.1143828556938796,0.0070672054013664,<=50K,>50K,LR,deepfool,adult,1.0
4557,0.5062962179476839,2.094604177236976,0.0411292134627343,<=50K,>50K,LR,deepfool,adult,1.0
4558,1.338234061682692,6.534765851184951,0.1463159279956609,<=50K,>50K,LR,deepfool,adult,1.0
4559,0.0844086112608605,0.3492078786065152,0.0068569736544099,<=50K,>50K,LR,deepfool,adult,1.0
4560,3.68218465767967,9.026722832956,1.2544456926958722,<=50K,>50K,LR,deepfool,adult,1.0
4561,0.0740850892476306,0.3064983670095494,0.0060183379796596,<=50K,>50K,LR,deepfool,adult,1.0
4562,0.9846501384958752,4.073607934926812,0.0799885197952849,<=50K,>50K,LR,deepfool,adult,1.0
4563,0.0583033103594212,0.2412072442633562,0.0047362962528977,>50K,>50K,LR,deepfool,adult,0.0
4564,0.29517364060837,1.2211664721553412,0.0239785720890919,<=50K,>50K,LR,deepfool,adult,1.0
4565,1.3462754087922506,6.583417594013967,0.1477669685999636,<=50K,>50K,LR,deepfool,adult,1.0
4566,1.0512002069774482,4.522037131045892,0.0888970717186074,<=50K,>50K,LR,deepfool,adult,1.0
4567,0.0815295716048379,0.1943427821374901,0.0120075739516236,>50K,>50K,LR,deepfool,adult,0.0
4568,0.0178346400213917,0.0737839361840325,0.0014488069995164,<=50K,>50K,LR,deepfool,adult,1.0
4569,1.5036533541925508,7.411060002998776,0.1747663956222601,<=50K,>50K,LR,deepfool,adult,1.0
4570,0.0821329889379393,0.1957811780495836,0.0120964514965946,<=50K,>50K,LR,deepfool,adult,1.0
4571,0.068609360193443,0.2838445961715542,0.0055735134242053,<=50K,>50K,LR,deepfool,adult,1.0
4572,0.9488425606857508,3.925468029202592,0.0770796756639715,<=50K,>50K,LR,deepfool,adult,1.0
4573,1.068958361448135,4.710257243109052,0.0931564120870959,<=50K,>50K,LR,deepfool,adult,1.0
4574,1.0586655098524504,4.604318663754082,0.0907123887559748,<=50K,>50K,LR,deepfool,adult,1.0
4575,1.0642307415111665,4.662562989570469,0.0920417362096692,<=50K,>50K,LR,deepfool,adult,1.0
4576,0.5698859061006211,2.357681836755296,0.0462949512897889,<=50K,>50K,LR,deepfool,adult,1.0
4577,1.073062185518946,4.750471528822853,0.094113880589539,<=50K,>50K,LR,deepfool,adult,1.0
4578,1.3127329988878649,6.373892896072167,0.1416498110912636,<=50K,>50K,LR,deepfool,adult,1.0
4579,1.0623641630069638,4.643294616770611,0.0915980137830495,<=50K,>50K,LR,deepfool,adult,1.0
4580,0.00665254140338,0.0275222676059335,0.000540421608879,>50K,>50K,LR,deepfool,adult,0.0
4581,0.0344630713230434,0.1307561532815151,0.0027914313319171,>50K,<=50K,LR,deepfool,adult,1.0
4582,0.2700195310618573,1.1171010333770743,0.0219351636289234,<=50K,>50K,LR,deepfool,adult,1.0
4583,0.0337273406726661,0.1395337653989641,0.002739855007761,<=50K,>50K,LR,deepfool,adult,1.0
4584,0.325553753089864,1.3468523327154944,0.0264465124650292,<=50K,>50K,LR,deepfool,adult,1.0
4585,1.3051629648767242,6.327622714082654,0.1402663862476495,<=50K,>50K,LR,deepfool,adult,1.0
4586,3.690883877195612,9.107711348573892,1.2708582371877446,<=50K,>50K,LR,deepfool,adult,1.0
4587,1.1213440958150065,5.165080687400305,0.1048135659280342,<=50K,>50K,LR,deepfool,adult,1.0
4588,1.3241166645035845,6.447035520100974,0.1437455039610449,<=50K,>50K,LR,deepfool,adult,1.0
4589,2.154094358041992,7.976206215316445,0.2555337584834138,<=50K,>50K,LR,deepfool,adult,1.0
4590,0.3338538213974336,1.3811906364725832,0.0271207718938227,<=50K,>50K,LR,deepfool,adult,1.0
4591,0.1656776517182882,0.6854269669783299,0.0134589026003661,<=50K,>50K,LR,deepfool,adult,1.0
4592,1.04952824773105,4.5028632356951785,0.0884850132903241,<=50K,>50K,LR,deepfool,adult,1.0
4593,1.0697172288896375,4.717773300652091,0.0933341549711852,<=50K,>50K,LR,deepfool,adult,1.0
4594,0.4467749131162149,1.8483578381344037,0.0362939705025091,<=50K,>50K,LR,deepfool,adult,1.0
4595,3.405259093236729,9.069181464820728,1.111251600414214,<=50K,>50K,LR,deepfool,adult,1.0
4596,0.4358959689880006,1.8033504132745115,0.0354102144833146,<=50K,>50K,LR,deepfool,adult,1.0
4597,0.9924882384432416,4.106035030550762,0.0806252511481139,<=50K,>50K,LR,deepfool,adult,1.0
4598,0.0610602855695722,0.2526131981335928,0.0049602596197807,<=50K,>50K,LR,deepfool,adult,1.0
4599,1.6795097138845088,8.198730586738474,0.202909631472893,<=50K,>50K,LR,deepfool,adult,1.0
4600,0.2801460829720087,1.158995714860646,0.022757800151417,<=50K,>50K,LR,deepfool,adult,1.0
4601,0.0384342897665917,0.1590068755905069,0.003122224072959,<=50K,>50K,LR,deepfool,adult,1.0
4602,0.4229635584324077,1.749847666580581,0.0343596470078098,<=50K,>50K,LR,deepfool,adult,1.0
4603,0.0065038223395864,0.0246761102415539,0.0005267941401801,<=50K,>50K,LR,deepfool,adult,1.0
4604,0.0767259067999653,0.3174236193346436,0.0062328637094538,>50K,>50K,LR,deepfool,adult,0.0
4605,0.5276282500569348,2.1828572712417884,0.0428621321183537,<=50K,>50K,LR,deepfool,adult,1.0
4606,0.0179672323480731,0.0743324577738068,0.0014595761178155,<=50K,>50K,LR,deepfool,adult,1.0
4607,0.0145467292502707,0.0601814178284633,0.0011817097608803,>50K,>50K,LR,deepfool,adult,0.0
4608,0.4568146035104485,1.889893173297565,0.0371095498466435,<=50K,>50K,LR,deepfool,adult,1.0
4609,0.0185221385402531,0.076628156821911,0.0015046543511553,<=50K,>50K,LR,deepfool,adult,1.0
4610,1.1414873960879648,5.316257010763112,0.1090361935856664,<=50K,>50K,LR,deepfool,adult,1.0
4611,0.1517144826527095,0.6276597962593393,0.0123245972686194,<=50K,>50K,LR,deepfool,adult,1.0
